Site,Stem_id,Plot,Date,Species,DBH,Distance,Azimuth,Genus,Specific epithet,Scientific name,Common name,Functional,secondary,tert,Notes
Tuskegee,571,47,6/2/2022,QUNI,19.7,2,1,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,572,47,6/2/2022,QUNI,24,6.8,156,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,573,47,6/2/2022,QUNI,30.5,5.1,39,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,574,47,6/2/2022,QUNI,31.4,5.3,93,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,575,47,6/2/2022,PIPA,15.1,2.1,239,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Tuskegee,576,47,6/2/2022,PIPA,36.7,5.9,23,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Tuskegee,577,47,6/2/2022,PIPA,38.4,5.2,340,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Tuskegee,578,47,6/2/2022,DIVI,10.5,1.5,221,Diospyros ,virginiana,Diospyros virginiana,persimmon,other,other,Encroaching,
Tuskegee,579,48,6/2/2022,ULAL,10.8,7,333,Ulmus ,alata,Ulmus alata,winged elm,other,other,Encroaching,
Tuskegee,580,48,6/2/2022,ULAL,23.9,3.3,126,Ulmus ,alata,Ulmus alata,winged elm,other,other,Encroaching,
Tuskegee,581,48,6/2/2022,QUNI,14.1,7.4,226,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,582,48,6/2/2022,QUNI,49.5,7.1,335,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,583,48,6/2/2022,PITA,16.8,3.7,168,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,584,48,6/2/2022,PIPA,27.3,5.8,10,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Tuskegee,585,48,6/2/2022,PIPA,41.8,4.6,241,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Tuskegee,586,48,6/2/2022,JUVI,24.7,7.5,193,Juniperus , virginiana,Juniperus  virginiana,eastern red cedar,other,other,Encroaching,
Tuskegee,587,48,6/2/2022,CARYA,28.4,5.8,226,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Tuskegee,588,49,6/2/2022,QUNI,41.2,6.2,101,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Tuskegee,589,49,6/2/2022,PITA,46,4.3,109,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,590,49,6/2/2022,PITA,60,5.8,229,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,591,49,6/2/2022,PITA,61.6,3.2,229,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,592,49,6/2/2022,LIST,15.5,5.3,351,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,593,49,6/2/2022,LIST,20.5,5,357,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,594,49,6/2/2022,LIST,33.3,3.1,341,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,595,50,6/2/2022,PITA,20,6.2,218,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,596,50,6/2/2022,PITA,37.9,5.1,49,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,597,50,6/2/2022,PITA,48.5,7.9,162,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,598,50,6/2/2022,PITA,52.7,3.6,78,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,599,50,6/2/2022,PITA,52.9,5.2,34,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,600,50,6/2/2022,LIST,10.1,6.4,239,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,601,50,6/2/2022,LIST,10.8,3.9,232,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,602,50,6/2/2022,LIST,12,7.8,39,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,603,50,6/2/2022,LIST,12,3,271,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,604,50,6/2/2022,LIST,12.3,5.2,101,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,605,50,6/2/2022,LIST,14.7,2.4,348,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,606,50,6/2/2022,LIST,16.1,4.8,46,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,607,50,6/2/2022,LIST,16.2,2.4,348,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,608,50,6/2/2022,LIST,16.6,6.6,139,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,609,50,6/2/2022,LIST,18.8,2.9,176,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,610,50,6/2/2022,LIST,19.3,4.9,352,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,611,50,6/2/2022,LIST,23.2,7.7,231,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,612,50,6/2/2022,LIST,33.8,4.4,313,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,613,50,6/2/2022,LIST,35.3,6.1,123,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,614,50,6/2/2022,LIST,17.1,4.4,141,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,615,50,6/2/2022,JUVI,13.2,5.6,229,Juniperus , virginiana,Juniperus  virginiana,eastern red cedar,other,other,Encroaching,
Tuskegee,616,51,6/2/2022,PITA,44.7,2.9,148,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,617,51,6/2/2022,PITA,49.7,3.1,18,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,618,51,6/2/2022,PITA,50.2,3.5,347,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,619,51,6/2/2022,PITA,67.1,7.5,351,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Tuskegee,620,51,6/2/2022,LIST,12.1,7.7,46,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,621,51,6/2/2022,LIST,13.3,5.6,284,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,622,51,6/2/2022,LIST,14.6,4.4,277,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,623,51,6/2/2022,LIST,19.4,6.5,151,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,624,51,6/2/2022,LIST,22,4.3,121,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,625,51,6/2/2022,LIST,23,4.4,277,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Tuskegee,626,51,6/2/2022,LIST,25.8,6.4,211,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,627,52,5/18/2022,QUNI,18.2,7.4,347,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,628,52,5/18/2022,QUAL,19.9,6.5,101,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,629,52,5/18/2022,QUAL,28.7,6,151,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,630,52,5/18/2022,QUAL,35.9,5.2,90,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,631,52,5/18/2022,PRSE,14.7,4.1,142,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
MOT,632,52,5/18/2022,PIEC,14.2,3.5,39,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,633,52,5/18/2022,PIEC,21.2,8,358,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,634,52,5/18/2022,PIEC,25.2,4.5,299,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,635,52,5/18/2022,PITA,33.5,3.6,180,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,636,52,5/18/2022,LITU,15.2,6.8,8,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
MOT,637,52,5/18/2022,LIST,11.9,7.2,168,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,638,52,5/18/2022,LIST,16.2,3.5,256,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,639,52,5/18/2022,LIST,17.8,7.5,200,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,640,52,5/18/2022,LIST,21.3,5,116,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,641,53,5/18/2022,QUAL,17.8,6.8,198,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,642,53,5/18/2022,QUNI,20.9,5.4,351,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,643,53,5/18/2022,QUAL,36.6,3.3,180,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,644,53,5/18/2022,PITA,26.1,7.7,128,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,645,53,5/18/2022,PIEC,26.9,8,253,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,646,53,5/18/2022,PITA,33,5.5,138,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,647,53,5/18/2022,PITA,42.7,5.1,142,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,648,53,5/18/2022,LIST,11.2,3.8,246,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,649,53,5/18/2022,LIST,11.3,6.4,29,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,650,53,5/18/2022,LIST,13.2,5,357,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,651,53,5/18/2022,LIST,19.8,0.9,129,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,652,53,5/18/2022,FAGR,15.8,7.9,270,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
MOT,653,53,5/18/2022,FAGR,26.7,5.6,302,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
MOT,654,54,5/18/2022,QUNI,10.2,6,112,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,655,54,5/18/2022,QUNI,11.4,8,130,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,656,54,5/18/2022,QUNI,17.2,7.4,241,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,657,54,5/18/2022,PITA,11.1,3.9,155,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,658,54,5/18/2022,PITA,13.4,3.2,16,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,659,54,5/18/2022,PITA,15.3,1.7,5,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,660,54,5/18/2022,PIEC,15.5,6.1,191,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,661,54,5/18/2022,PIEC,16.1,2.1,310,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,662,54,5/18/2022,PITA,19.5,3.6,211,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,663,54,5/18/2022,PIEC,21.9,7.3,270,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,664,54,5/18/2022,PITA,26.9,4.4,157,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,665,54,5/18/2022,PITA,28,3,22,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,666,54,5/18/2022,PITA,28,5.4,219,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,667,54,5/18/2022,PITA,32.7,3.5,223,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,668,54,5/18/2022,PITA,36,5.4,353,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,669,54,5/18/2022,OXAR,17.3,6.1,281,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,"""2"""
MOT,670,54,5/18/2022,OXAR,21,6.1,281,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,"""2"""
MOT,671,54,5/18/2022,NYSY,10.7,3,152,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
MOT,672,54,5/18/2022,LIST,10.5,4.1,109,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,673,54,5/18/2022,LIST,13,2.9,227,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""2"""
MOT,674,54,5/18/2022,LIST,21,2.9,227,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""2"""
MOT,675,54,5/18/2022,LIST,33.8,4.5,137,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,676,54,5/18/2022,JUVI,13.6,4.4,45,Juniperus , virginiana,Juniperus  virginiana,eastern red cedar,other,other,Encroaching,
MOT,677,55,5/18/2022,QUAL,16.3,5.8,246,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,678,55,5/18/2022,QUAL,18.5,5.5,349,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,679,55,5/18/2022,QUAL,22.2,3.6,32,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,680,55,5/18/2022,PIEC,11.1,3.1,200,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,681,55,5/18/2022,PITA,15,3.1,89,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,682,55,5/18/2022,PIEC,16,2.7,171,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,683,55,5/18/2022,PITA,29.7,4.7,265,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,684,55,5/18/2022,PITA,39.8,4.1,198,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,685,55,5/18/2022,PITA,53.1,3.6,91,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,686,55,5/18/2022,OXAR,7,5.1,196,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,687,55,5/18/2022,OXAR,12.1,5.1,196,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,688,55,5/18/2022,OXAR,13.1,5.1,72,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,689,55,5/18/2022,OXAR,19.2,7,5,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,690,55,5/18/2022,OXAR,25.6,6,142,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,691,55,5/18/2022,LITU,49.9,4,8,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
MOT,692,55,5/18/2022,LIST,12.1,1.5,270,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,693,55,5/18/2022,LIST,13,4.2,17,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,694,55,5/18/2022,LIST,13.2,6.5,359,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,695,55,5/18/2022,LIST,14.5,7.2,320,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,696,55,5/18/2022,LIST,19,5.7,321,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,697,55,5/18/2022,LIST,20.3,3.6,220,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,698,55,5/18/2022,LIST,22,7.9,110,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,699,55,5/18/2022,ACRU,18.9,5.7,8,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
MOT,700,56,5/18/2022,QUNI,30.3,5.2,98,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,701,56,5/18/2022,PIEC,21.8,7.8,17,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
MOT,702,56,5/18/2022,PITA,55,3.4,139,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,703,56,5/18/2022,OXAR,30.9,4.1,29,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
MOT,704,56,5/18/2022,LIST,11.5,3.1,87,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""3"""
MOT,705,56,5/18/2022,LIST,11.7,3,320,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,706,56,5/18/2022,LIST,13.4,7.9,204,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,707,56,5/18/2022,LIST,14.5,3.1,87,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""3"""
MOT,708,56,5/18/2022,LIST,15.2,2.4,191,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,709,56,5/18/2022,LIST,19,4.5,143,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,710,56,5/18/2022,LIST,23.8,3.1,87,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""3"""
MOT,711,56,5/18/2022,ACRU,6.8,5.2,11,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,"""2"""
MOT,712,56,5/18/2022,ACRU,9.7,5.2,11,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,"""2"""
MOT,713,57,5/19/2022,QUAL,13,5.4,140,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,714,57,5/19/2022,QUAL,18.7,6.8,61,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,715,57,5/19/2022,QUAL,20.5,7.6,70,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,716,57,5/19/2022,QUFA,29.7,6,108,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
MOT,717,57,5/19/2022,PITA,45.6,6.3,332,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,718,57,5/19/2022,PITA,54,5.4,51,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,719,57,5/19/2022,NYSY,20.8,5.1,88,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
MOT,720,57,5/19/2022,LIST,11.1,5.8,156,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,721,57,5/19/2022,LIST,12.1,6.7,281,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,722,57,5/19/2022,LIST,12.5,7.9,171,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,723,57,5/19/2022,LIST,12.7,0.8,92,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,724,57,5/19/2022,LIST,13.1,7.1,256,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,725,57,5/19/2022,LIST,14,6.3,241,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,726,57,5/19/2022,LIST,14.3,4.4,354,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,727,57,5/19/2022,LIST,14.4,1.1,271,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,728,57,5/19/2022,LIST,16.9,4.2,31,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,729,57,5/19/2022,CARYA,33.5,6,182,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,"""mock""?"
MOT,730,58,5/19/2022,QUAL,13.7,2.1,243,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,731,58,5/19/2022,QURU,13.8,7.1,272,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
MOT,732,58,5/19/2022,QUFA,16,7.5,347,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
MOT,733,58,5/19/2022,QUAL,38.3,5.2,242,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
MOT,734,58,5/19/2022,PITA,50,5.7,11,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,735,58,5/19/2022,JUVI,18.1,4,33,Juniperus , virginiana,Juniperus  virginiana,eastern red cedar,other,other,Encroaching,
MOT,736,58,5/19/2022,JUVI,27.5,5.9,39,Juniperus , virginiana,Juniperus  virginiana,eastern red cedar,other,other,Encroaching,
MOT,737,58,5/19/2022,FAGR,24.9,5.1,132,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
MOT,738,58,5/19/2022,CARYA,17.9,4.2,230,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
MOT,739,58,5/19/2022,CARYA,45.8,7.8,115,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
MOT,740,59,5/19/2022,QUNI,10.9,6.4,209,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,741,59,5/19/2022,QUNI,11,7.5,157,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,742,59,5/19/2022,QUNI,13,6,331,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,743,59,5/19/2022,QUNI,18.2,7.9,5,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,744,59,5/19/2022,QUNI,20.9,5.1,350,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,745,59,5/19/2022,QUNI,22.8,2.6,130,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,746,59,5/19/2022,QUNI,23.2,3.7,156,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,747,59,5/19/2022,QUNI,25.9,2.9,338,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,748,59,5/19/2022,QUNI,26.5,4.8,236,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
MOT,749,59,5/19/2022,PRSE,13.4,6.2,147,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
MOT,750,59,5/19/2022,PITA,56.8,3.6,180,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,751,59,5/19/2022,PITA,66.8,3.4,249,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,752,59,5/19/2022,LIST,15.1,1.6,11,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,753,59,5/19/2022,LIST,19.3,4.1,177,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,754,60,5/19/2022,PITA,10.8,6.3,95,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,755,60,5/19/2022,PITA,11.9,7.7,327,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,756,60,5/19/2022,PITA,12.4,5.8,230,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,757,60,5/19/2022,PITA,12.9,6.4,N/A,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,758,60,5/19/2022,PITA,16.1,6.4,101,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,759,60,5/19/2022,PITA,16.5,1.6,224,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,760,60,5/19/2022,PITA,17.6,7.9,228,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,761,60,5/19/2022,PITA,40.1,4.1,344,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,762,60,5/19/2022,PITA,49.5,2.7,15,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
